repo_name,category,month,commit_count
Dao-AILab/flash-attention,Deep Learning,2026-05,20
Dao-AILab/flash-attention,Deep Learning,2026-04,40
Dao-AILab/flash-attention,Deep Learning,2026-03,122
Dao-AILab/flash-attention,Deep Learning,2026-02,18
PaddlePaddle/PaddleDetection,Computer Vision,2026-03,2
PaddlePaddle/PaddleDetection,Computer Vision,2026-02,1
PaddlePaddle/PaddleDetection,Computer Vision,2025-09,1
PaddlePaddle/PaddleDetection,Computer Vision,2025-06,4
PaddlePaddle/PaddleDetection,Computer Vision,2025-05,3
PaddlePaddle/PaddleDetection,Computer Vision,2025-04,3
PaddlePaddle/PaddleDetection,Computer Vision,2025-03,6
PaddlePaddle/PaddleDetection,Computer Vision,2025-02,3
PaddlePaddle/PaddleDetection,Computer Vision,2025-01,9
PaddlePaddle/PaddleDetection,Computer Vision,2024-12,8
PaddlePaddle/PaddleDetection,Computer Vision,2024-11,5
PaddlePaddle/PaddleDetection,Computer Vision,2024-10,7
PaddlePaddle/PaddleDetection,Computer Vision,2024-09,10
PaddlePaddle/PaddleDetection,Computer Vision,2024-08,8
PaddlePaddle/PaddleDetection,Computer Vision,2024-07,10
PaddlePaddle/PaddleDetection,Computer Vision,2024-06,3
PaddlePaddle/PaddleDetection,Computer Vision,2024-05,8
PaddlePaddle/PaddleDetection,Computer Vision,2024-04,4
PaddlePaddle/PaddleDetection,Computer Vision,2024-03,10
PaddlePaddle/PaddleDetection,Computer Vision,2024-01,1
PaddlePaddle/PaddleDetection,Computer Vision,2023-12,3
PaddlePaddle/PaddleDetection,Computer Vision,2023-11,5
PaddlePaddle/PaddleDetection,Computer Vision,2023-10,4
PaddlePaddle/PaddleDetection,Computer Vision,2023-09,3
PaddlePaddle/PaddleDetection,Computer Vision,2023-08,7
PaddlePaddle/PaddleDetection,Computer Vision,2023-07,14
PaddlePaddle/PaddleDetection,Computer Vision,2023-06,17
PaddlePaddle/PaddleDetection,Computer Vision,2023-05,20
PaddlePaddle/PaddleDetection,Computer Vision,2023-04,15
PaddlePaddle/PaddleDetection,Computer Vision,2023-03,6
facebookresearch/flores,NLP,2023-11,2
facebookresearch/flores,NLP,2022-12,2
facebookresearch/flores,NLP,2022-07,4
facebookresearch/flores,NLP,2022-05,13
facebookresearch/flores,NLP,2022-02,2
facebookresearch/flores,NLP,2021-11,2
facebookresearch/flores,NLP,2021-06,11
facebookresearch/flores,NLP,2021-05,6
facebookresearch/flores,NLP,2020-04,3
facebookresearch/flores,NLP,2020-02,1
facebookresearch/flores,NLP,2019-11,3
facebookresearch/flores,NLP,2019-10,8
facebookresearch/flores,NLP,2019-09,1
facebookresearch/flores,NLP,2019-08,1
facebookresearch/flores,NLP,2019-05,3
facebookresearch/flores,NLP,2019-04,2
facebookresearch/flores,NLP,2019-03,3
facebookresearch/flores,NLP,2019-02,15
PaddlePaddle/PaddleSeg,Computer Vision,2025-11,1
PaddlePaddle/PaddleSeg,Computer Vision,2025-10,1
PaddlePaddle/PaddleSeg,Computer Vision,2024-12,3
PaddlePaddle/PaddleSeg,Computer Vision,2024-11,5
PaddlePaddle/PaddleSeg,Computer Vision,2024-10,5
PaddlePaddle/PaddleSeg,Computer Vision,2024-09,9
PaddlePaddle/PaddleSeg,Computer Vision,2024-08,3
PaddlePaddle/PaddleSeg,Computer Vision,2024-07,3
PaddlePaddle/PaddleSeg,Computer Vision,2024-05,7
PaddlePaddle/PaddleSeg,Computer Vision,2024-04,3
PaddlePaddle/PaddleSeg,Computer Vision,2024-03,6
PaddlePaddle/PaddleSeg,Computer Vision,2024-01,1
PaddlePaddle/PaddleSeg,Computer Vision,2023-12,2
PaddlePaddle/PaddleSeg,Computer Vision,2023-11,12
PaddlePaddle/PaddleSeg,Computer Vision,2023-10,6
PaddlePaddle/PaddleSeg,Computer Vision,2023-09,3
PaddlePaddle/PaddleSeg,Computer Vision,2023-08,11
PaddlePaddle/PaddleSeg,Computer Vision,2023-07,11
PaddlePaddle/PaddleSeg,Computer Vision,2023-06,12
PaddlePaddle/PaddleSeg,Computer Vision,2023-05,8
PaddlePaddle/PaddleSeg,Computer Vision,2023-04,27
PaddlePaddle/PaddleSeg,Computer Vision,2023-03,40
PaddlePaddle/PaddleSeg,Computer Vision,2023-02,21
huggingface/setfit,Deep Learning,2026-04,2
huggingface/setfit,Deep Learning,2025-12,3
huggingface/setfit,Deep Learning,2025-08,2
huggingface/setfit,Deep Learning,2025-04,6
huggingface/setfit,Deep Learning,2025-01,6
huggingface/setfit,Deep Learning,2024-09,15
huggingface/setfit,Deep Learning,2024-04,2
huggingface/setfit,Deep Learning,2024-03,8
huggingface/setfit,Deep Learning,2024-02,3
huggingface/setfit,Deep Learning,2024-01,21
huggingface/setfit,Deep Learning,2023-12,58
huggingface/setfit,Deep Learning,2023-11,74
google-research/t5x,NLP,2026-04,2
google-research/t5x,NLP,2026-03,1
google-research/t5x,NLP,2026-01,1
google-research/t5x,NLP,2025-11,2
google-research/t5x,NLP,2025-10,1
google-research/t5x,NLP,2025-09,4
google-research/t5x,NLP,2025-06,3
google-research/t5x,NLP,2025-05,2
google-research/t5x,NLP,2025-04,3
google-research/t5x,NLP,2025-03,1
google-research/t5x,NLP,2025-01,2
google-research/t5x,NLP,2024-12,2
google-research/t5x,NLP,2024-11,1
google-research/t5x,NLP,2024-10,4
google-research/t5x,NLP,2024-09,3
google-research/t5x,NLP,2024-08,3
google-research/t5x,NLP,2024-07,8
google-research/t5x,NLP,2024-06,4
google-research/t5x,NLP,2024-05,12
google-research/t5x,NLP,2024-04,7
google-research/t5x,NLP,2024-03,10
google-research/t5x,NLP,2024-02,8
google-research/t5x,NLP,2024-01,10
google-research/t5x,NLP,2023-12,14
google-research/t5x,NLP,2023-11,10
google-research/t5x,NLP,2023-10,15
google-research/t5x,NLP,2023-09,9
google-research/t5x,NLP,2023-08,24
google-research/t5x,NLP,2023-07,20
google-research/t5x,NLP,2023-06,14
mosaicml/composer,Deep Learning,2026-04,1
mosaicml/composer,Deep Learning,2026-03,1
mosaicml/composer,Deep Learning,2025-07,11
mosaicml/composer,Deep Learning,2025-06,22
mosaicml/composer,Deep Learning,2025-05,21
mosaicml/composer,Deep Learning,2025-04,26
mosaicml/composer,Deep Learning,2025-03,17
mosaicml/composer,Deep Learning,2025-02,5
mosaicml/composer,Deep Learning,2025-01,5
mosaicml/composer,Deep Learning,2024-12,7
mosaicml/composer,Deep Learning,2024-11,20
mosaicml/composer,Deep Learning,2024-10,31
mosaicml/composer,Deep Learning,2024-09,28
mosaicml/composer,Deep Learning,2024-08,5
PaddlePaddle/PaddleOCR,Computer Vision,2026-05,10
PaddlePaddle/PaddleOCR,Computer Vision,2026-04,15
PaddlePaddle/PaddleOCR,Computer Vision,2026-03,26
PaddlePaddle/PaddleOCR,Computer Vision,2026-02,25
PaddlePaddle/PaddleOCR,Computer Vision,2026-01,21
PaddlePaddle/PaddleOCR,Computer Vision,2025-12,9
PaddlePaddle/PaddleOCR,Computer Vision,2025-11,28
PaddlePaddle/PaddleOCR,Computer Vision,2025-10,28
PaddlePaddle/PaddleOCR,Computer Vision,2025-09,13
PaddlePaddle/PaddleOCR,Computer Vision,2025-08,25
openai/glide-text2im,Deep Learning,2022-03,2
openai/glide-text2im,Deep Learning,2022-02,1
openai/glide-text2im,Deep Learning,2022-01,1
openai/glide-text2im,Deep Learning,2021-12,9
triton-lang/triton,Deep Learning,2026-05,121
triton-lang/triton,Deep Learning,2026-04,79
WongKinYiu/yolov7,Computer Vision,2023-11,2
WongKinYiu/yolov7,Computer Vision,2023-05,4
WongKinYiu/yolov7,Computer Vision,2023-03,1
WongKinYiu/yolov7,Computer Vision,2023-01,1
WongKinYiu/yolov7,Computer Vision,2022-12,5
WongKinYiu/yolov7,Computer Vision,2022-10,2
WongKinYiu/yolov7,Computer Vision,2022-09,6
WongKinYiu/yolov7,Computer Vision,2022-08,28
WongKinYiu/yolov7,Computer Vision,2022-07,85
huggingface/transformers,NLP,2026-05,164
huggingface/transformers,NLP,2026-04,36
google-deepmind/graphcast,Deep Learning,2026-03,3
google-deepmind/graphcast,Deep Learning,2026-02,1
google-deepmind/graphcast,Deep Learning,2026-01,4
google-deepmind/graphcast,Deep Learning,2025-12,1
google-deepmind/graphcast,Deep Learning,2025-11,1
google-deepmind/graphcast,Deep Learning,2025-09,1
google-deepmind/graphcast,Deep Learning,2025-07,1
google-deepmind/graphcast,Deep Learning,2025-06,5
google-deepmind/graphcast,Deep Learning,2025-05,1
google-deepmind/graphcast,Deep Learning,2025-04,1
google-deepmind/graphcast,Deep Learning,2025-03,2
google-deepmind/graphcast,Deep Learning,2025-02,2
google-deepmind/graphcast,Deep Learning,2025-01,3
google-deepmind/graphcast,Deep Learning,2024-12,8
google-deepmind/graphcast,Deep Learning,2024-10,1
google-deepmind/graphcast,Deep Learning,2024-08,1
google-deepmind/graphcast,Deep Learning,2024-01,3
google-deepmind/graphcast,Deep Learning,2023-11,3
google-deepmind/graphcast,Deep Learning,2023-12,2
google-deepmind/graphcast,Deep Learning,2023-10,1
google-deepmind/graphcast,Deep Learning,2023-09,5
google-deepmind/graphcast,Deep Learning,2023-07,1
allenai/open-instruct,NLP,2026-05,30
allenai/open-instruct,NLP,2026-04,53
allenai/open-instruct,NLP,2026-03,59
allenai/open-instruct,NLP,2026-02,36
allenai/open-instruct,NLP,2026-01,22
huggingface/optimum,Deep Learning,2026-05,2
huggingface/optimum,Deep Learning,2026-04,4
huggingface/optimum,Deep Learning,2026-03,3
huggingface/optimum,Deep Learning,2026-01,1
huggingface/optimum,Deep Learning,2025-12,4
huggingface/optimum,Deep Learning,2025-11,1
huggingface/optimum,Deep Learning,2025-10,11
huggingface/optimum,Deep Learning,2025-09,5
huggingface/optimum,Deep Learning,2025-08,5
huggingface/optimum,Deep Learning,2025-07,5
huggingface/optimum,Deep Learning,2025-06,23
huggingface/optimum,Deep Learning,2025-05,19
huggingface/optimum,Deep Learning,2025-04,14
huggingface/optimum,Deep Learning,2025-03,6
huggingface/optimum,Deep Learning,2025-02,12
huggingface/optimum,Deep Learning,2025-01,20
huggingface/optimum,Deep Learning,2024-12,18
huggingface/optimum,Deep Learning,2024-11,10
huggingface/optimum,Deep Learning,2024-10,24
huggingface/optimum,Deep Learning,2024-09,13
OpenRLHF/OpenRLHF,NLP,2026-05,4
OpenRLHF/OpenRLHF,NLP,2026-04,23
OpenRLHF/OpenRLHF,NLP,2026-03,24
OpenRLHF/OpenRLHF,NLP,2026-02,23
OpenRLHF/OpenRLHF,NLP,2026-01,21
OpenRLHF/OpenRLHF,NLP,2025-12,5
OpenRLHF/OpenRLHF,NLP,2025-11,1
OpenRLHF/OpenRLHF,NLP,2025-10,8
OpenRLHF/OpenRLHF,NLP,2025-09,5
OpenRLHF/OpenRLHF,NLP,2025-08,35
OpenRLHF/OpenRLHF,NLP,2025-07,38
OpenRLHF/OpenRLHF,NLP,2025-06,13
meituan/YOLOv6,Computer Vision,2024-03,1
meituan/YOLOv6,Computer Vision,2024-01,1
meituan/YOLOv6,Computer Vision,2023-11,5
meituan/YOLOv6,Computer Vision,2023-10,2
meituan/YOLOv6,Computer Vision,2023-09,1
meituan/YOLOv6,Computer Vision,2023-08,4
meituan/YOLOv6,Computer Vision,2023-05,15
meituan/YOLOv6,Computer Vision,2023-06,1
meituan/YOLOv6,Computer Vision,2023-04,39
meituan/YOLOv6,Computer Vision,2023-03,13
meituan/YOLOv6,Computer Vision,2023-02,39
meituan/YOLOv6,Computer Vision,2023-01,34
meituan/YOLOv6,Computer Vision,2022-12,7
meituan/YOLOv6,Computer Vision,2022-11,25
meituan/YOLOv6,Computer Vision,2022-10,13
huggingface/tokenizers,Deep Learning,2026-05,1
huggingface/tokenizers,Deep Learning,2026-04,25
huggingface/tokenizers,Deep Learning,2026-03,28
huggingface/tokenizers,Deep Learning,2026-02,13
huggingface/tokenizers,Deep Learning,2026-01,5
huggingface/tokenizers,Deep Learning,2025-12,5
huggingface/tokenizers,Deep Learning,2025-11,9
huggingface/tokenizers,Deep Learning,2025-10,2
huggingface/tokenizers,Deep Learning,2025-09,3
huggingface/tokenizers,Deep Learning,2025-08,14
huggingface/tokenizers,Deep Learning,2025-07,4
huggingface/tokenizers,Deep Learning,2025-06,13
huggingface/tokenizers,Deep Learning,2025-05,9
huggingface/tokenizers,Deep Learning,2025-03,2
huggingface/tokenizers,Deep Learning,2025-02,2
huggingface/tokenizers,Deep Learning,2025-01,8
huggingface/tokenizers,Deep Learning,2024-12,2
huggingface/tokenizers,Deep Learning,2024-11,18
huggingface/tokenizers,Deep Learning,2024-10,14
huggingface/tokenizers,Deep Learning,2024-09,1
huggingface/tokenizers,Deep Learning,2024-08,22
CarperAI/trlx,NLP,2024-01,1
CarperAI/trlx,NLP,2023-10,8
CarperAI/trlx,NLP,2023-09,4
CarperAI/trlx,NLP,2023-08,7
CarperAI/trlx,NLP,2023-07,13
CarperAI/trlx,NLP,2023-06,10
CarperAI/trlx,NLP,2023-05,4
CarperAI/trlx,NLP,2023-04,23
CarperAI/trlx,NLP,2023-03,24
CarperAI/trlx,NLP,2023-02,29
CarperAI/trlx,NLP,2023-01,37
CarperAI/trlx,NLP,2022-12,22
CarperAI/trlx,NLP,2022-11,18
huggingface/hub-docs,Deep Learning,2026-05,50
huggingface/hub-docs,Deep Learning,2026-04,83
huggingface/hub-docs,Deep Learning,2026-03,67
facebookresearch/audiocraft,Deep Learning,2025-03,1
facebookresearch/audiocraft,Deep Learning,2025-01,5
facebookresearch/audiocraft,Deep Learning,2024-11,20
facebookresearch/audiocraft,Deep Learning,2024-10,16
facebookresearch/audiocraft,Deep Learning,2024-07,1
facebookresearch/audiocraft,Deep Learning,2024-06,27
facebookresearch/audiocraft,Deep Learning,2024-05,5
facebookresearch/audiocraft,Deep Learning,2024-04,3
facebookresearch/audiocraft,Deep Learning,2024-03,1
facebookresearch/audiocraft,Deep Learning,2024-01,11
facebookresearch/audiocraft,Deep Learning,2023-12,10
facebookresearch/audiocraft,Deep Learning,2023-11,18
facebookresearch/audiocraft,Deep Learning,2023-08,39
facebookresearch/audiocraft,Deep Learning,2023-10,13
facebookresearch/audiocraft,Deep Learning,2023-09,3
facebookresearch/audiocraft,Deep Learning,2023-07,1
facebookresearch/audiocraft,Deep Learning,2023-06,26
facebookresearch/esm,Deep Learning,2023-06,3
facebookresearch/esm,Deep Learning,2023-04,7
facebookresearch/esm,Deep Learning,2023-03,14
facebookresearch/esm,Deep Learning,2023-02,9
facebookresearch/esm,Deep Learning,2023-01,3
facebookresearch/esm,Deep Learning,2022-12,2
facebookresearch/esm,Deep Learning,2022-11,37
facebookresearch/esm,Deep Learning,2022-10,4
facebookresearch/esm,Deep Learning,2022-09,4
facebookresearch/esm,Deep Learning,2022-08,4
facebookresearch/esm,Deep Learning,2022-07,7
facebookresearch/esm,Deep Learning,2022-05,9
facebookresearch/esm,Deep Learning,2022-06,4
facebookresearch/esm,Deep Learning,2022-04,16
facebookresearch/esm,Deep Learning,2022-03,8
facebookresearch/esm,Deep Learning,2022-01,2
facebookresearch/esm,Deep Learning,2021-11,1
facebookresearch/esm,Deep Learning,2021-10,3
facebookresearch/esm,Deep Learning,2021-08,4
facebookresearch/esm,Deep Learning,2021-07,14
facebookresearch/esm,Deep Learning,2021-05,2
facebookresearch/esm,Deep Learning,2021-03,3
facebookresearch/esm,Deep Learning,2021-02,11
facebookresearch/esm,Deep Learning,2021-01,1
facebookresearch/esm,Deep Learning,2020-12,5
facebookresearch/esm,Deep Learning,2020-11,6
facebookresearch/esm,Deep Learning,2020-09,10
suno-ai/bark,Deep Learning,2024-04,1
suno-ai/bark,Deep Learning,2023-09,7
suno-ai/bark,Deep Learning,2023-08,2
suno-ai/bark,Deep Learning,2023-07,2
suno-ai/bark,Deep Learning,2023-06,7
suno-ai/bark,Deep Learning,2023-05,13
suno-ai/bark,Deep Learning,2023-04,51
opencv/opencv-python,Computer Vision,2026-02,2
opencv/opencv-python,Computer Vision,2026-01,14
opencv/opencv-python,Computer Vision,2025-12,8
opencv/opencv-python,Computer Vision,2025-09,1
opencv/opencv-python,Computer Vision,2025-07,14
opencv/opencv-python,Computer Vision,2025-06,10
opencv/opencv-python,Computer Vision,2025-05,1
opencv/opencv-python,Computer Vision,2025-04,1
opencv/opencv-python,Computer Vision,2025-01,11
opencv/opencv-python,Computer Vision,2024-06,8
opencv/opencv-python,Computer Vision,2024-09,1
opencv/opencv-python,Computer Vision,2024-12,10
opencv/opencv-python,Computer Vision,2024-11,1
opencv/opencv-python,Computer Vision,2024-08,1
opencv/opencv-python,Computer Vision,2024-07,2
opencv/opencv-python,Computer Vision,2024-05,3
opencv/opencv-python,Computer Vision,2023-12,20
opencv/opencv-python,Computer Vision,2023-10,5
opencv/opencv-python,Computer Vision,2023-09,1
opencv/opencv-python,Computer Vision,2023-08,2
opencv/opencv-python,Computer Vision,2023-07,2
opencv/opencv-python,Computer Vision,2023-06,13
opencv/opencv-python,Computer Vision,2023-04,4
opencv/opencv-python,Computer Vision,2023-05,6
opencv/opencv-python,Computer Vision,2023-03,2
opencv/opencv-python,Computer Vision,2023-02,8
opencv/opencv-python,Computer Vision,2023-01,7
opencv/opencv-python,Computer Vision,2022-12,13
opencv/opencv-python,Computer Vision,2022-11,2
opencv/opencv-python,Computer Vision,2022-08,21
opencv/opencv-python,Computer Vision,2022-07,2
opencv/opencv-python,Computer Vision,2022-06,4
kornia/kornia,Computer Vision,2026-05,17
kornia/kornia,Computer Vision,2026-04,16
kornia/kornia,Computer Vision,2026-03,36
kornia/kornia,Computer Vision,2026-02,15
kornia/kornia,Computer Vision,2026-01,52
kornia/kornia,Computer Vision,2025-12,51
kornia/kornia,Computer Vision,2025-11,13
coqui-ai/TTS,Deep Learning,2024-02,1
coqui-ai/TTS,Deep Learning,2023-12,52
coqui-ai/TTS,Deep Learning,2023-11,98
coqui-ai/TTS,Deep Learning,2023-10,49
facebookresearch/jepa,Deep Learning,2025-02,2
facebookresearch/jepa,Deep Learning,2024-05,1
facebookresearch/jepa,Deep Learning,2024-03,1
facebookresearch/jepa,Deep Learning,2024-02,30
scikit-image/scikit-image,Computer Vision,2026-05,32
scikit-image/scikit-image,Computer Vision,2026-04,53
scikit-image/scikit-image,Computer Vision,2026-03,23
scikit-image/scikit-image,Computer Vision,2026-02,7
scikit-image/scikit-image,Computer Vision,2026-01,21
scikit-image/scikit-image,Computer Vision,2025-12,28
scikit-image/scikit-image,Computer Vision,2025-11,36
haotian-liu/LLaVA,Deep Learning,2024-05,2
haotian-liu/LLaVA,Deep Learning,2024-04,8
haotian-liu/LLaVA,Deep Learning,2024-03,4
haotian-liu/LLaVA,Deep Learning,2024-02,38
haotian-liu/LLaVA,Deep Learning,2024-01,6
haotian-liu/LLaVA,Deep Learning,2023-12,6
haotian-liu/LLaVA,Deep Learning,2023-11,55
haotian-liu/LLaVA,Deep Learning,2023-10,81
google-deepmind/alphageometry,Deep Learning,2026-01,1
google-deepmind/alphageometry,Deep Learning,2024-01,6
google-deepmind/alphageometry,Deep Learning,2023-12,1
google-deepmind/alphageometry,Deep Learning,2023-10,1
google-deepmind/alphageometry,Deep Learning,2022-03,1
Zulko/moviepy,Computer Vision,2025-09,4
Zulko/moviepy,Computer Vision,2025-08,8
Zulko/moviepy,Computer Vision,2025-07,18
Zulko/moviepy,Computer Vision,2025-06,41
Zulko/moviepy,Computer Vision,2025-02,5
Zulko/moviepy,Computer Vision,2025-05,13
Zulko/moviepy,Computer Vision,2025-04,4
Zulko/moviepy,Computer Vision,2025-03,14
Zulko/moviepy,Computer Vision,2025-01,93
IST-DASLab/gptq,NLP,2023-07,4
IST-DASLab/gptq,NLP,2023-06,3
IST-DASLab/gptq,NLP,2023-04,2
IST-DASLab/gptq,NLP,2023-03,9
IST-DASLab/gptq,NLP,2023-02,1
IST-DASLab/gptq,NLP,2022-11,2
IST-DASLab/gptq,NLP,2022-10,11
google-deepmind/alphamissense,Deep Learning,2024-03,2
google-deepmind/alphamissense,Deep Learning,2023-12,1
google-deepmind/alphamissense,Deep Learning,2023-09,8
google-deepmind/alphamissense,Deep Learning,2023-08,3
google-deepmind/alphamissense,Deep Learning,2022-03,1
QwenLM/Qwen,Deep Learning,2026-03,1
QwenLM/Qwen,Deep Learning,2026-01,2
QwenLM/Qwen,Deep Learning,2025-11,1
QwenLM/Qwen,Deep Learning,2025-09,1
QwenLM/Qwen,Deep Learning,2025-08,1
QwenLM/Qwen,Deep Learning,2025-07,2
QwenLM/Qwen,Deep Learning,2025-06,2
QwenLM/Qwen,Deep Learning,2025-04,2
QwenLM/Qwen,Deep Learning,2025-03,2
QwenLM/Qwen,Deep Learning,2025-02,4
QwenLM/Qwen,Deep Learning,2024-12,2
QwenLM/Qwen,Deep Learning,2024-11,2
QwenLM/Qwen,Deep Learning,2024-09,4
QwenLM/Qwen,Deep Learning,2024-07,4
QwenLM/Qwen,Deep Learning,2024-06,4
QwenLM/Qwen,Deep Learning,2024-05,3
QwenLM/Qwen,Deep Learning,2024-04,5
QwenLM/Qwen,Deep Learning,2024-03,21
QwenLM/Qwen,Deep Learning,2024-02,5
QwenLM/Qwen,Deep Learning,2024-01,14
QwenLM/Qwen,Deep Learning,2023-12,15
QwenLM/Qwen,Deep Learning,2023-11,16
QwenLM/Qwen,Deep Learning,2023-10,83
QwenLM/Qwen,Deep Learning,2023-09,4
imageio/imageio,Computer Vision,2026-05,2
imageio/imageio,Computer Vision,2026-04,3
imageio/imageio,Computer Vision,2026-03,5
imageio/imageio,Computer Vision,2025-11,6
imageio/imageio,Computer Vision,2025-10,7
imageio/imageio,Computer Vision,2025-09,7
imageio/imageio,Computer Vision,2025-06,1
imageio/imageio,Computer Vision,2025-02,1
imageio/imageio,Computer Vision,2025-01,4
imageio/imageio,Computer Vision,2024-11,4
imageio/imageio,Computer Vision,2024-10,4
imageio/imageio,Computer Vision,2024-08,4
imageio/imageio,Computer Vision,2024-07,2
imageio/imageio,Computer Vision,2024-06,5
imageio/imageio,Computer Vision,2024-05,4
imageio/imageio,Computer Vision,2024-04,4
imageio/imageio,Computer Vision,2024-03,1
imageio/imageio,Computer Vision,2024-02,2
imageio/imageio,Computer Vision,2023-12,2
imageio/imageio,Computer Vision,2023-11,6
imageio/imageio,Computer Vision,2023-10,6
imageio/imageio,Computer Vision,2023-09,5
imageio/imageio,Computer Vision,2023-08,5
imageio/imageio,Computer Vision,2023-07,5
imageio/imageio,Computer Vision,2023-06,5
imageio/imageio,Computer Vision,2023-05,9
imageio/imageio,Computer Vision,2023-04,11
imageio/imageio,Computer Vision,2023-03,12
imageio/imageio,Computer Vision,2023-02,5
imageio/imageio,Computer Vision,2023-01,4
imageio/imageio,Computer Vision,2022-12,5
imageio/imageio,Computer Vision,2022-11,8
imageio/imageio,Computer Vision,2022-10,13
imageio/imageio,Computer Vision,2022-09,6
imageio/imageio,Computer Vision,2022-08,10
imageio/imageio,Computer Vision,2022-07,17
google-deepmind/deepmind-research,Deep Learning,2023-05,1
google-deepmind/deepmind-research,Deep Learning,2023-04,2
google-deepmind/deepmind-research,Deep Learning,2023-03,7
google-deepmind/deepmind-research,Deep Learning,2023-02,3
google-deepmind/deepmind-research,Deep Learning,2023-01,2
google-deepmind/deepmind-research,Deep Learning,2022-12,2
google-deepmind/deepmind-research,Deep Learning,2022-11,1
google-deepmind/deepmind-research,Deep Learning,2022-10,6
google-deepmind/deepmind-research,Deep Learning,2022-09,3
google-deepmind/deepmind-research,Deep Learning,2022-07,3
google-deepmind/deepmind-research,Deep Learning,2022-05,4
google-deepmind/deepmind-research,Deep Learning,2022-04,7
google-deepmind/deepmind-research,Deep Learning,2022-03,7
google-deepmind/deepmind-research,Deep Learning,2022-02,6
google-deepmind/deepmind-research,Deep Learning,2022-01,5
google-deepmind/deepmind-research,Deep Learning,2021-12,11
google-deepmind/deepmind-research,Deep Learning,2021-11,5
google-deepmind/deepmind-research,Deep Learning,2021-10,4
google-deepmind/deepmind-research,Deep Learning,2021-09,13
google-deepmind/deepmind-research,Deep Learning,2021-08,20
google-deepmind/deepmind-research,Deep Learning,2021-07,24
google-deepmind/deepmind-research,Deep Learning,2021-06,7
google-deepmind/deepmind-research,Deep Learning,2021-05,8
google-deepmind/deepmind-research,Deep Learning,2021-04,26
google-deepmind/deepmind-research,Deep Learning,2021-03,17
google-deepmind/deepmind-research,Deep Learning,2021-02,6
meta-llama/llama3,Deep Learning,2025-01,1
meta-llama/llama3,Deep Learning,2024-07,6
meta-llama/llama3,Deep Learning,2024-06,1
meta-llama/llama3,Deep Learning,2024-05,13
meta-llama/llama3,Deep Learning,2024-04,107
meta-llama/llama3,Deep Learning,2024-03,4
openai/point-e,Deep Learning,2022-12,4
JDAI-CV/fast-reid,Computer Vision,2024-07,1
JDAI-CV/fast-reid,Computer Vision,2023-04,1
JDAI-CV/fast-reid,Computer Vision,2023-01,1
JDAI-CV/fast-reid,Computer Vision,2022-10,1
JDAI-CV/fast-reid,Computer Vision,2022-01,1
JDAI-CV/fast-reid,Computer Vision,2021-12,2
JDAI-CV/fast-reid,Computer Vision,2021-11,2
JDAI-CV/fast-reid,Computer Vision,2021-10,3
JDAI-CV/fast-reid,Computer Vision,2021-09,6
JDAI-CV/fast-reid,Computer Vision,2021-08,1
JDAI-CV/fast-reid,Computer Vision,2021-07,1
JDAI-CV/fast-reid,Computer Vision,2021-06,15
JDAI-CV/fast-reid,Computer Vision,2021-05,13
JDAI-CV/fast-reid,Computer Vision,2021-04,12
JDAI-CV/fast-reid,Computer Vision,2021-03,19
JDAI-CV/fast-reid,Computer Vision,2021-02,20
JDAI-CV/fast-reid,Computer Vision,2021-01,27
JDAI-CV/fast-reid,Computer Vision,2020-12,19
JDAI-CV/fast-reid,Computer Vision,2020-11,8
JDAI-CV/fast-reid,Computer Vision,2020-10,9
JDAI-CV/fast-reid,Computer Vision,2020-09,36
JDAI-CV/fast-reid,Computer Vision,2020-08,2
continuedev/continue,NLP,2026-04,10
continuedev/continue,NLP,2026-03,190
BlinkDL/RWKV-LM,Deep Learning,2026-05,8
BlinkDL/RWKV-LM,Deep Learning,2026-04,18
BlinkDL/RWKV-LM,Deep Learning,2026-03,8
BlinkDL/RWKV-LM,Deep Learning,2026-02,6
BlinkDL/RWKV-LM,Deep Learning,2026-01,18
BlinkDL/RWKV-LM,Deep Learning,2025-12,8
BlinkDL/RWKV-LM,Deep Learning,2025-11,11
BlinkDL/RWKV-LM,Deep Learning,2025-10,26
BlinkDL/RWKV-LM,Deep Learning,2025-09,7
BlinkDL/RWKV-LM,Deep Learning,2025-08,8
BlinkDL/RWKV-LM,Deep Learning,2025-07,21
BlinkDL/RWKV-LM,Deep Learning,2025-06,5
BlinkDL/RWKV-LM,Deep Learning,2025-05,10
BlinkDL/RWKV-LM,Deep Learning,2025-04,12
BlinkDL/RWKV-LM,Deep Learning,2025-03,2
BlinkDL/RWKV-LM,Deep Learning,2025-02,6
BlinkDL/RWKV-LM,Deep Learning,2025-01,11
BlinkDL/RWKV-LM,Deep Learning,2024-12,15
openai/shap-e,Deep Learning,2023-11,1
openai/shap-e,Deep Learning,2023-07,1
openai/shap-e,Deep Learning,2023-06,1
openai/shap-e,Deep Learning,2023-05,10
openai/shap-e,Deep Learning,2023-04,1
nomic-ai/nomic,NLP,2025-11,8
nomic-ai/nomic,NLP,2025-09,1
nomic-ai/nomic,NLP,2025-05,9
nomic-ai/nomic,NLP,2025-01,6
nomic-ai/nomic,NLP,2024-12,9
nomic-ai/nomic,NLP,2024-11,7
nomic-ai/nomic,NLP,2024-10,6
nomic-ai/nomic,NLP,2024-08,2
nomic-ai/nomic,NLP,2024-07,15
nomic-ai/nomic,NLP,2024-06,8
